case_id,case_length,n_resources,mean_inter_event_minutes,max_inter_event_minutes,n_weekend_events,first_event_hour,last_event_hour,duration_hours
212410,6,2,9.275103333333334,44.12146666666667,0,10,11,0.7729252777777778
212413,28,6,262.9628382716049,5835.970499999999,0,11,9,118.33327722222222
212416,6,2,4.867476666666667,21.136166666666668,0,11,11,0.40562305555555556
212419,31,6,878.5628972222222,14460.475883333333,9,11,18,439.28144861111116
212422,3,1,0.34795,0.6909,0,11,11,0.011598333333333332
212425,40,8,515.9385081196581,11453.277866666667,2,11,10,335.36003027777775
212428,22,4,750.5338047619047,8546.430133333333,0,12,10,262.6868316666667
212431,3,1,0.2975166666666667,0.5901833333333334,0,12,12,0.009917222222222221
212434,3,1,0.27247499999999997,0.5422999999999999,0,12,12,0.0090825
212437,3,1,0.28258333333333335,0.56305,0,12,12,0.009419444444444444
212440,16,3,1185.3060511111112,17750.397533333333,0,12,20,296.3265127777778
212443,18,7,82.65346960784314,1004.4982666666667,3,12,12,23.418483055555555
212446,3,1,0.2635833333333333,0.5248333333333333,0,12,12,0.00878611111111111
212449,26,8,637.104838,5735.548866666666,4,12,14,265.4603491666667
212452,3,1,0.34084166666666665,0.6781166666666666,0,13,13,0.01136138888888889
212455,32,5,513.6427537634409,9687.048833333334,0,13,14,265.38208944444443
212458,20,4,1051.9510043859648,11338.566383333333,6,13,10,333.1178180555556
212461,6,2,5.454610000000001,16.024033333333332,0,13,14,0.45455083333333335
212464,43,12,650.4515984126984,11365.574916666666,2,13,13,455.31611888888887
212467,18,4,1181.2485715686273,11338.646016666667,4,13,12,334.6870952777778
212470,3,1,0.28936666666666666,0.5676166666666667,0,14,14,0.009645555555555555
212473,3,1,0.308825,0.61595,0,14,14,0.010294166666666667
212476,6,2,8.231586666666667,39.37291666666667,0,14,14,0.6859655555555556
212479,36,11,694.0598404761905,8647.369466666667,10,14,11,404.8682402777778
212482,3,1,0.25756666666666667,0.5128333333333334,0,14,14,0.008585555555555556
212485,6,2,9.069413333333333,42.404833333333336,0,14,15,0.7557844444444445
212488,9,3,147.23376458333334,1161.61625,3,14,10,19.63116861111111
212491,28,7,966.8123222222222,14682.397166666666,4,14,17,435.06554500000004
212494,6,2,1.7703000000000002,5.9719500000000005,0,14,14,0.14752500000000002
212497,30,6,944.7688500000002,11289.2803,2,14,15,456.6382775
212500,7,2,9.209675,41.52036666666667,0,14,15,0.9209675
212503,3,1,0.2961166666666667,0.5871833333333334,0,15,15,0.009870555555555556
212506,47,9,585.6320619565217,11291.34615,2,15,8,448.9845808333333
212509,3,1,0.30705,0.6098666666666667,0,15,15,0.010235
212512,26,5,1088.231284,14319.837666666666,6,15,12,453.4297016666667
212515,9,3,6.15950625,22.307433333333332,0,15,16,0.8212675
212518,3,1,0.29234166666666667,0.5820333333333333,0,15,15,0.009744722222222222
212521,28,9,956.1801981481483,4773.299883333334,4,15,13,430.2810891666667
212524,41,8,604.3386654166667,9999.926483333335,18,16,11,402.8924436111111
212527,16,4,12.060487777777778,66.3894,0,16,19,3.0151219444444446
212530,32,10,777.5800177419354,11645.524816666666,2,16,10,401.74967583333336
212533,3,1,0.3022916666666667,0.60275,0,16,16,0.010076388888888888
212536,3,1,0.2976916666666667,0.5930666666666667,0,16,16,0.009923055555555555
212539,3,1,0.27166666666666667,0.54105,0,16,16,0.009055555555555556
212542,7,2,2.8453972222222226,9.142633333333333,0,16,16,0.28453972222222224
212545,3,1,0.2653916666666667,0.5291833333333333,0,16,16,0.00884638888888889
212548,33,6,628.4723458333333,11188.926016666666,2,16,15,335.18525111111114
212551,3,1,0.28800000000000003,0.5679666666666667,0,16,16,0.009600000000000001
212554,16,3,749.1760822222222,11135.705133333333,4,17,12,187.29402055555556
212557,35,7,578.6625205882352,10995.075433333333,0,17,9,327.90876166666663
212560,26,5,612.8152033333332,9586.922383333333,0,17,8,255.33966805555556
212563,46,7,416.41231555555555,11072.399516666666,2,17,18,312.3092366666667
212566,26,10,960.0578786666666,5562.77725,6,19,11,400.0241161111111
212569,6,2,196.00137333333333,978.0319,2,19,11,16.333447777777778
212572,10,2,7.0702296296296305,49.934200000000004,0,19,20,1.0605344444444444
212575,11,4,98.30593499999999,931.8527333333333,5,19,11,16.3843225
212578,20,4,583.336746491228,11005.256566666667,4,19,12,184.72330305555553
212581,3,1,0.31214166666666665,0.6218833333333333,0,19,19,0.010404722222222223
212584,3,1,0.2996666666666667,0.5871333333333334,0,19,19,0.00998888888888889
212587,3,1,0.312125,0.62135,0,19,19,0.010404166666666666
212590,29,4,333.9437988095238,8101.467133333334,0,20,7,155.84043944444446
212593,38,6,494.4295869369369,11051.019083333334,2,20,13,304.8982452777778
212596,8,2,3.483130952380953,12.227733333333333,0,20,20,0.40636527777777776
212599,3,1,0.29345,0.5848166666666667,0,20,20,0.009781666666666666
212602,35,4,449.10262941176467,9410.637933333333,0,20,11,254.49148999999997
212605,30,8,544.1513218390803,5707.8333,6,20,19,263.0064722222222
212608,22,4,934.6152150793654,10069.463933333334,14,20,11,327.1153252777778
212611,22,3,473.7652365079365,8993.467116666667,16,20,18,165.81783277777777
212614,36,6,530.6478309523809,12980.41565,8,21,18,309.5445680555556
212617,35,9,544.7749490196078,5713.215966666667,8,21,17,308.7058044444444
212620,6,2,153.66687,766.41405,3,21,10,12.8055725
212623,18,5,1396.844643137255,10243.932299999999,12,21,9,395.7726488888889
212626,31,5,894.8897094444444,10144.547383333333,18,21,12,447.4448547222222
212629,3,1,0.30775833333333336,0.6138166666666667,0,21,21,0.01025861111111111
212632,30,5,671.875782183908,10161.522850000001,14,21,10,324.7399613888889
212635,27,6,1025.6777384615384,12696.750666666667,18,21,10,444.4603533333334
212638,6,2,145.53341666666668,725.8995,3,22,10,12.127784722222223
212641,3,1,0.33189166666666664,0.6523333333333333,0,22,22,0.011063055555555555
212644,46,7,340.8035970370371,5955.706483333333,23,22,13,255.6026977777778
212647,30,7,822.8736183908045,14047.167966666666,4,22,12,397.7222488888889
212650,3,1,0.2880333333333333,0.5711999999999999,0,23,23,0.00960111111111111
212653,6,2,122.43078999999997,609.7821666666666,6,0,10,10.202565833333333
212656,3,1,0.45545833333333335,0.90615,3,0,0,0.015181944444444444
212659,8,2,58.90444761904761,404.8240833333333,8,3,10,6.872185555555555
212662,11,3,25.373383333333333,131.90741666666665,11,9,13,4.228897222222223
212665,25,4,791.8348736111111,10193.893466666666,14,9,14,316.7339494444445
212668,6,2,4.159173333333333,18.76856666666667,6,10,10,0.3465977777777778
212671,38,7,623.12085990991,7227.07405,14,10,10,384.2578636111111
212674,31,5,820.4931322222222,10181.844583333334,19,10,12,410.2465661111111
212677,3,1,0.3231,0.64305,3,10,10,0.01077
212680,14,3,15.60959230769231,89.54690000000001,14,10,14,3.3820783333333333
212683,16,3,20.95454777777778,271.61713333333336,16,11,16,5.238636944444445
212686,3,1,0.34757499999999997,0.6929,3,11,11,0.011585833333333333
212689,38,8,707.966127027027,10192.867166666667,14,11,15,436.5791116666666
212692,28,4,532.6652222222222,8460.853433333334,14,11,11,239.69935
212695,3,1,0.2875416666666667,0.5734,3,11,11,0.009584722222222224
212698,24,4,375.57060144927533,8434.169883333334,16,11,11,143.96873055555557
212701,23,4,850.321906060606,10157.9908,21,11,11,311.7846988888889
212704,38,7,617.0719027027026,10098.014933333332,16,11,8,380.5276733333333
212707,7,2,24.374041666666667,135.60208333333333,7,11,14,2.437404166666667
212710,20,5,1005.0954780701757,10184.130566666667,16,12,18,318.2802347222222
212713,3,1,0.34954166666666664,0.6949333333333333,3,12,12,0.011651388888888888
212716,6,2,3.6723500000000002,16.33673333333333,6,12,12,0.30602916666666663
212719,3,1,0.26426666666666665,0.5252333333333333,3,12,12,0.008808888888888889
212722,3,1,0.33394166666666664,0.6648999999999999,3,12,12,0.011131388888888889
212725,65,9,357.5537096354167,8327.178583333334,25,12,10,381.39062361111115
212728,10,3,299.4323648148148,2592.2267333333334,6,12,9,44.91485472222222
212731,3,1,0.29980833333333334,0.5969166666666667,3,13,13,0.00999361111111111
212734,3,1,0.3131833333333333,0.6239,3,13,13,0.010439444444444444
212737,22,4,887.0799587301588,10088.4858,18,13,11,310.4779855555555
212740,3,1,0.27174999999999994,0.5412333333333332,3,13,13,0.009058333333333333
212743,12,2,255.0994787878788,2716.7391333333335,9,13,12,46.76823777777778
212746,10,2,9.255907407407408,57.16355,10,13,14,1.388386111111111
212749,6,2,3.4269600000000002,15.294933333333335,6,13,13,0.28558
212752,6,2,14.927786666666668,71.54976666666667,6,13,15,1.2439822222222223
212755,28,6,909.6262080246912,11588.633,6,14,15,409.3317936111111
212758,3,1,0.345975,0.6896333333333333,3,14,14,0.011532500000000001
212761,30,6,884.609756321839,10106.136033333334,16,14,9,427.5613822222222
212764,24,5,798.6185217391304,10079.830483333333,14,14,8,306.13710000000003
212767,17,6,541.779709375,4169.817283333334,6,14,15,144.47458916666668
212770,12,3,254.74958484848483,2785.7542666666664,9,15,13,46.70409055555555
212773,34,4,482.4289767676768,13354.045766666668,7,15,16,265.3359372222222
212776,18,4,1089.9096205882356,10010.8577,14,15,12,308.80772583333334
212779,18,4,1087.6392519607846,10029.517233333334,16,15,12,308.1644547222222
212782,3,1,0.27566666666666667,0.5490833333333334,3,15,15,0.009188888888888889
212785,32,6,595.7416338709677,10023.77785,19,16,11,307.7998441666667
212788,3,1,0.3127833333333333,0.6224833333333333,3,16,16,0.01042611111111111
212791,3,1,0.3220166666666667,0.6411,3,16,16,0.01073388888888889
212794,6,2,5.766843333333333,27.705199999999998,6,16,17,0.48057027777777783
212797,3,1,0.31079999999999997,0.61915,3,17,17,0.01036
212800,3,1,0.3118916666666667,0.6210333333333333,3,17,17,0.010396388888888889
212803,32,6,451.64321129032254,5479.523583333333,4,17,10,233.3489925
212806,32,9,792.2852655913979,5624.969800000001,6,17,19,409.3473872222222
212809,3,1,0.26192499999999996,0.5208166666666666,3,17,17,0.008730833333333334
212812,31,9,859.6879688888889,11109.547516666667,4,18,15,429.84398444444446
212815,31,4,612.8851166666666,11352.30265,4,18,12,306.4425583333333
212818,8,2,338.4819238095238,2366.929166666667,3,18,9,39.489557777777776
212821,7,2,424.0979166666668,2529.655866666667,4,18,13,42.40979166666666
212824,24,7,1111.3189253623186,14080.752333333334,4,18,12,426.00558805555556
212827,3,1,0.29690833333333333,0.59,3,19,19,0.009896944444444444
212830,17,5,898.8500135416667,11533.289966666667,4,19,19,239.69333694444447
212833,20,5,1342.3178201754386,13278.353766666667,4,19,12,425.0673097222222
212836,40,8,656.1423324786325,12482.710383333333,4,19,14,426.4925161111111
212839,3,1,0.32058333333333333,0.63925,3,19,19,0.010686111111111112
212842,16,6,1688.6078311111112,10307.02005,4,20,10,422.15195777777774
212845,30,7,882.6276522988506,11251.785283333333,4,20,15,426.60336527777775
212848,29,7,510.1390333333334,5558.54245,3,20,18,238.06488222222222
212851,66,9,368.375388974359,9537.259983333333,11,20,11,399.07333805555555
212854,3,1,0.2808333333333333,0.55875,3,21,21,0.009361111111111112
212857,27,3,644.907682051282,14164.532783333332,4,22,13,279.45999555555557
212860,6,2,425.6120900000001,2118.71025,3,22,10,35.46767416666666
212863,3,1,0.29325833333333334,0.5834833333333334,3,22,22,0.009775277777777779
212866,6,2,425.0699233333333,2122.5421499999998,3,22,10,35.42249361111111
212869,3,1,0.322225,0.6419666666666667,3,22,22,0.010740833333333333
212872,11,4,269.68885166666666,2422.1803666666665,4,23,20,44.948141944444444
212875,37,7,465.78343333333333,9713.378283333333,3,23,15,279.47006
212878,25,6,999.4967923611111,12934.491566666666,3,0,16,399.79871694444444
212881,10,3,281.307612962963,1973.7215166666667,3,1,19,42.19614194444445
212884,3,1,0.42531666666666673,0.8469833333333334,3,1,1,0.014177222222222221
212887,40,7,595.0749205128205,11573.745116666667,5,7,10,386.79869833333333
212890,8,3,219.33474761904765,1495.54465,3,9,10,25.589053888888888
212893,7,2,321.08880555555555,1915.1977333333334,4,9,17,32.10888055555556
212896,3,1,0.3684916666666667,0.7281333333333334,3,10,10,0.012283055555555556
212899,3,1,0.36438333333333334,0.72695,3,10,10,0.012146111111111111
212902,6,2,283.55783333333335,1414.9943166666667,3,10,10,23.629819444444447
212905,17,5,1526.838703125,19618.030333333336,4,10,10,407.1569875
212908,10,4,2594.103362962963,11193.410633333335,4,11,16,389.11550444444447
212911,20,4,842.3537605263158,14136.248783333334,4,11,14,266.7453575
212914,33,9,767.0739791666668,10692.842700000001,3,11,12,409.1061222222222
212917,26,6,983.0574113333331,14164.279799999998,4,11,13,409.60725472222225
212920,16,5,794.6953655555554,10031.461916666665,3,12,18,198.6738413888889
212923,31,5,534.4896666666666,13311.5153,4,12,15,267.24483333333336
212926,7,2,290.5660861111111,1724.3483666666666,4,12,17,29.05660861111111
212929,46,10,477.7378177777778,9782.610066666668,11,12,11,358.3033633333333
212932,33,4,715.98908125,12864.060866666667,4,13,11,381.8608433333334
212935,3,1,0.35073333333333334,0.6987666666666666,3,13,13,0.011691111111111112
212938,3,1,0.2959833333333333,0.5897333333333333,3,14,14,0.009866111111111112
212941,3,1,0.3688416666666667,0.7338333333333333,3,14,14,0.012294722222222223
212944,40,5,545.2518662393161,10099.029983333334,4,14,8,354.4137130555556
212947,33,6,533.6012046875001,10999.543783333333,3,14,11,284.58730916666667
212950,32,5,451.31941505376346,9690.5132,4,14,7,233.18169777777777
212953,28,5,586.0741092592593,14059.816633333334,3,15,14,263.7333491666667
212956,3,1,0.3315916666666666,0.6588999999999999,3,15,15,0.011053055555555554
212959,3,1,0.274325,0.5468,3,15,15,0.009144166666666665
212962,6,2,235.60096333333337,1176.0278666666668,3,15,11,19.633413611111113
212965,33,9,671.8214625,14031.848666666667,3,15,13,358.30478000000005
212968,3,1,0.03341666666666667,0.06486666666666667,3,15,15,0.0011138888888888889
212971,6,2,231.86572333333334,1155.7162166666667,3,15,11,19.322143611111112
212974,36,5,456.9826533333333,13053.947366666665,3,15,18,266.57321444444443
212977,29,4,764.1532428571427,14142.289366666666,4,15,12,356.6048466666667
212980,3,1,0.32461666666666666,0.6459666666666667,3,16,16,0.010820555555555555
212983,20,3,837.6949631578947,13075.799233333333,4,16,18,265.2700716666667
212986,10,3,183.4486240740741,1099.3034166666666,3,16,20,27.51729361111111
212989,28,5,540.6796888888889,12913.659616666668,3,16,20,243.30586
212992,3,1,0.32600833333333334,0.6493,3,17,17,0.010866944444444445
212995,54,9,458.9668210691824,9664.754083333333,4,17,14,405.4206919444444
212998,10,3,179.74421111111113,1065.0120166666666,3,17,20,26.961631666666666
213001,32,8,549.5738064516128,9649.757816666668,4,18,14,283.94646666666665
213004,22,9,872.894988888889,5541.67885,6,18,11,305.51324611111113
213007,26,6,971.0977959999999,13056.640333333335,4,18,15,404.62408166666665
213010,40,7,575.2230384615385,12368.2808,4,19,9,373.894975
213013,33,10,570.0970442708333,5273.243833333333,7,19,11,304.05175694444443
213016,3,1,0.39035833333333336,0.7766166666666667,3,19,19,0.013011944444444446
213019,33,4,667.5101817708334,12388.980666666666,4,19,15,356.0054302777778
213022,3,1,0.3112916666666667,0.6187,3,19,19,0.010376388888888888
213025,6,2,187.52433666666667,934.5836166666667,3,20,12,15.627028055555556
213028,3,1,0.3588916666666667,0.7152333333333334,3,20,20,0.011963055555555555
213031,27,6,919.5485621794874,20272.309783333334,3,20,11,398.4710436111111
213034,3,1,0.23554166666666668,0.4686166666666667,3,20,20,0.007851388888888889
213037,3,1,0.345675,0.6900833333333334,3,20,20,0.0115225
213040,3,1,0.35024999999999995,0.6980833333333333,3,20,20,0.011675
213043,6,2,185.15351000000004,921.9931833333334,3,20,12,15.429459166666666
213046,20,6,1189.1117307017544,11974.586066666667,4,20,13,376.55204805555553
213049,3,1,0.31848333333333334,0.63385,3,20,20,0.010616111111111113
213052,34,5,686.1680833333332,11301.30895,4,21,14,377.39244583333334
213055,3,1,0.3354833333333333,0.6628166666666666,3,21,21,0.01118277777777778
213058,7,2,213.42374166666664,1275.4050833333333,4,21,18,21.34237416666667
213061,3,1,0.31104166666666666,0.6193333333333333,3,21,21,0.010368055555555556
213064,26,10,604.8517459999999,5988.742833333334,4,21,9,252.02156083333333
213067,3,1,0.27574166666666666,0.54925,3,21,21,0.009191388888888888
213070,27,8,472.7360807692307,5305.345583333333,3,22,10,204.85230166666665
213073,3,1,0.306425,0.6114833333333334,3,22,22,0.010214166666666667
213076,29,7,445.75687261904767,5609.74215,4,22,14,208.0198738888889
213079,8,2,117.1264357142857,815.6519666666667,3,22,12,13.664750833333335
213082,42,10,556.8445532520325,13136.736433333333,10,23,19,380.51044472222225
213085,27,6,812.3672602564103,9903.603266666667,4,23,15,352.0258127777778
213088,41,7,562.4291791666667,10318.271683333332,10,23,14,374.9527861111111
213091,44,6,518.6672860465115,11435.339166666667,0,0,11,371.711555
213094,9,3,141.11722500000002,1097.3719833333334,0,0,19,18.81563
213097,28,7,252.5050432098765,1410.7290833333332,0,0,18,113.62726944444444
213100,3,1,0.40785,0.7582333333333333,0,4,4,0.013595
213117,6,2,51.55250666666667,254.8523,0,8,12,4.296042222222223
213120,6,2,46.38398666666667,225.30496666666667,0,8,12,3.8653322222222224
213123,23,4,670.6613590909092,14079.1381,0,8,14,245.90916499999997
213126,34,6,352.96244646464646,5184.946733333333,0,9,11,194.12934555555555
213129,3,1,0.26043333333333335,0.5177833333333334,0,9,9,0.008681111111111112
213132,32,7,566.082252688172,11203.002183333334,14,9,13,292.47583055555555
213135,20,5,1223.2644517543856,13265.902116666666,0,9,12,387.3670763888889
213138,3,1,0.28429166666666666,0.55935,0,9,9,0.00947638888888889
213141,20,5,1070.2585307017541,13371.168216666667,0,9,12,338.91520138888893
213144,29,5,423.9876791666666,5768.696416666667,0,9,15,197.86091694444443
213147,6,2,31.553733333333334,154.94615000000002,0,9,12,2.629477777777778
213150,33,7,730.8842645833334,12638.648666666668,0,9,15,389.8049411111111
213153,7,2,1.1526916666666667,6.0738,0,10,10,0.11526916666666666
213156,3,1,0.26200833333333334,0.5138833333333334,0,10,10,0.00873361111111111
213159,23,6,730.5901068181819,13260.598916666668,0,10,14,267.88303916666666
213162,9,3,42.23827708333333,320.01551666666666,0,10,16,5.631770277777778
213165,3,1,0.34379166666666666,0.6731833333333334,0,10,10,0.011459722222222224
213168,3,1,0.2909333333333333,0.5784,0,10,10,0.009697777777777777
213171,3,1,0.320975,0.6348,0,10,10,0.010699166666666668
213174,7,2,90.87968055555554,534.5977666666666,0,10,19,9.087968055555557
213177,6,2,20.281996666666664,99.30975,0,10,12,1.690166388888889
213180,14,4,130.7176987179487,1316.9074833333332,0,10,15,28.322168055555554
213183,6,2,18.61385666666667,90.31858333333334,0,11,12,1.5511547222222222
213186,10,3,35.33337592592592,268.3804333333333,0,11,16,5.300006388888889
213189,16,4,898.2888922222222,13249.049633333334,0,11,19,224.57222305555555
213192,24,4,685.2589884057973,11102.701766666667,0,11,9,262.6826122222222
213195,26,5,470.178378,5945.3571999999995,0,11,15,195.9076575
213198,29,5,830.1022482142859,11710.116733333332,0,11,14,387.3810491666667
213201,26,5,573.4063966666666,9567.00755,0,11,10,238.91933194444442
213204,3,1,0.32479166666666665,0.6427499999999999,0,11,11,0.010826388888888889
213207,9,3,174.550225,837.58755,0,11,10,23.273363333333332
213210,73,12,323.58128796296296,10054.258399999999,6,11,15,388.2975455555556
213213,22,4,541.2988158730159,5704.535083333333,0,11,9,189.45458555555555
213216,6,2,10.194566666666667,44.16858333333333,0,11,12,0.8495472222222222
213219,10,3,183.38104629629632,1593.4113166666668,0,11,15,27.507156944444443
213222,3,1,0.3096666666666667,0.6123333333333334,0,11,11,0.01032222222222222
213225,11,3,55.90086333333335,531.1558333333334,0,11,21,9.316810555555554
213228,62,9,376.13437868852463,8072.645,0,11,10,382.403285
213231,27,5,883.8215756410257,11505.217050000001,2,11,10,382.9893494444445
213234,41,5,289.43673333333334,5896.355566666666,0,11,12,192.95782222222223
213237,3,1,0.33255,0.6588166666666667,0,12,12,0.011085
213240,15,4,135.58660595238095,1398.34475,0,12,19,31.63687472222222
213243,15,3,130.6593464285714,1583.6224166666666,0,12,19,30.487180833333333
213246,17,5,202.9585416666667,1596.7835333333335,0,12,18,54.12227777777778
213249,18,4,1362.732350980392,13313.308833333334,0,12,14,386.10749944444444
213252,11,4,166.73433333333332,1304.5635499999999,0,12,16,27.789055555555557
213255,3,1,0.3084166666666666,0.6093666666666666,0,12,12,0.010280555555555555
213258,57,7,381.7830101190476,5965.655883333334,5,13,9,356.33080944444447
213261,24,4,507.40138405797103,6057.3682,0,13,15,194.5038638888889
213264,29,10,566.2714946428572,11518.3334,0,13,13,264.26003083333336
213267,17,4,295.1724364583333,1492.0835833333333,0,13,20,78.71264972222222
213270,3,1,0.23480833333333334,0.46531666666666666,0,13,13,0.007826944444444444
213273,31,7,668.319663888889,9877.040083333333,0,14,12,334.1598319444445
213276,37,9,642.9850981481482,10346.355283333334,0,14,16,385.79105888888887
213279,16,4,960.8414411111113,13297.2846,0,14,14,240.2103602777778
213282,35,5,467.8750794117647,13025.8706,0,14,15,265.12921166666666
213285,6,2,1.4819533333333332,5.5313,0,14,14,0.12349611111111111
213288,50,12,465.62764013605454,7258.2856,1,14,10,380.2625727777778
213291,37,9,447.1975138888889,14158.819583333334,0,14,18,268.31850833333334
213294,18,3,851.6056960784314,13233.72855,0,14,15,241.28828055555556
213297,3,1,0.3440583333333333,0.6810666666666666,0,14,14,0.01146861111111111
213300,44,7,335.48188720930233,8448.288550000001,0,15,15,240.42868583333333
213303,19,4,809.2571546296296,13084.176249999999,0,15,17,242.77714638888887
213306,34,9,659.5925267676768,7098.5198,0,15,17,362.7758897222222
213309,16,6,305.07073888888885,1643.4527166666667,0,15,19,76.26768472222221
213312,6,2,5.40046,24.48275,0,15,15,0.4500383333333333
213315,3,1,0.2717833333333333,0.5391833333333333,0,15,15,0.009059444444444443
213318,3,1,0.4174833333333333,0.8279666666666666,0,15,15,0.01391611111111111
213321,14,5,109.81863589743587,1152.5669333333333,0,15,15,23.794037777777774
213324,3,1,0.3130833333333333,0.6212,0,15,15,0.010436111111111111
213327,3,1,0.29709166666666664,0.5890333333333333,0,15,15,0.009903055555555557
213330,24,8,938.9041833333333,11674.389016666666,0,15,15,359.91327027777777
213333,3,1,0.31028333333333336,0.6157833333333333,0,15,15,0.010342777777777779
213336,3,1,0.3063583333333333,0.6053,0,15,15,0.010211944444444444
213339,18,4,923.9373205882354,14221.722666666667,0,16,13,261.78224083333333
213342,36,6,650.1583057142858,11442.32665,0,16,11,379.25901166666665
213345,3,1,0.44304166666666667,0.8789833333333333,0,16,16,0.014768055555555555
213348,33,5,136.24244322916667,1494.8410000000001,0,16,17,72.66263638888888
213351,3,1,0.40015833333333334,0.7688,0,16,16,0.01333861111111111
213354,64,9,181.28293042328042,4303.817033333334,0,16,14,190.34707694444444
213357,3,1,0.2621916666666667,0.5184833333333334,0,16,16,0.008739722222222222
213360,3,1,0.34596666666666664,0.6832999999999999,0,16,16,0.011532222222222221
213363,3,1,0.2609916666666667,0.5163166666666666,0,16,16,0.008699722222222222
213366,23,3,651.3362265151515,13308.544433333333,0,16,15,238.82328305555555
213369,18,7,175.73467352941174,1638.0046666666667,0,17,18,49.791490833333334
213372,7,2,197.41079722222227,1178.3552000000002,0,17,12,19.741079722222224
213375,19,5,873.5876268518518,13188.218383333333,0,17,15,262.07628805555555
213378,16,6,284.5762877777778,1425.91175,0,17,16,71.14407194444445
213381,28,6,784.722788888889,12991.682166666667,2,17,10,353.12525500000004
213384,41,6,491.95321,6708.704500000001,0,17,9,327.96880666666664
213387,3,1,0.04168333333333333,0.0554,0,17,17,0.0013894444444444445
213390,18,4,1267.241968627451,11618.908399999998,0,17,16,359.0518911111111
213393,39,14,527.7806087719299,4440.896250000001,0,17,15,334.2610522222222
213396,3,1,0.307125,0.60975,0,17,17,0.010237499999999998
213399,6,2,8.921666666666667,39.260666666666665,0,17,18,0.7434722222222222
213402,16,3,945.0433955555557,14144.393316666667,0,17,14,236.2608488888889
213405,23,5,639.1623234848487,9615.562150000002,0,17,12,234.3595186111111
213408,3,1,0.24615,0.4875,0,17,17,0.008205
213411,31,4,377.89048833333334,9654.661833333334,0,18,15,188.94524416666667
213414,20,4,1111.2391570175441,14139.620783333334,0,18,10,351.8923997222222
213417,78,14,293.0804038961039,5938.84875,0,18,10,376.11985166666665
213420,33,6,704.8031854166666,11720.563866666667,0,18,10,375.8950322222222
213423,24,4,931.2046282608696,12403.06655,0,18,15,356.9617741666667
213426,14,4,400.17275641025634,2507.4744333333333,0,18,9,86.70409722222222
213429,13,5,350.9213236111112,1430.1320333333335,0,18,16,70.18426472222222
213432,82,10,281.0004611111111,8387.52525,0,18,13,379.3506225
213435,3,1,0.29145,0.5753666666666667,0,18,18,0.009715
213438,24,5,731.3948992753621,12988.92475,2,18,11,280.36804472222224
213441,6,2,16.824016666666665,83.1224,0,18,20,1.402001388888889
213444,6,2,16.833966666666665,80.30075000000001,0,18,20,1.4028305555555554
213447,6,2,0.30588,0.5969666666666666,0,19,19,0.02549
213450,24,4,543.6010746376811,9585.234499999999,0,19,11,208.38041194444443
213453,3,1,0.27856666666666663,0.5528,0,19,19,0.009285555555555556
213456,22,4,1071.5472214285717,12927.668833333333,0,19,10,375.04152750000003
213459,24,4,545.0198499999999,8446.4506,0,19,12,208.92427583333335
213462,6,2,0.6931800000000001,2.8146166666666668,0,19,19,0.057765000000000004
213465,28,4,577.8842580246915,11137.779616666667,0,19,15,260.04791611111114
213468,24,4,912.1384543478263,11009.788633333334,0,19,8,349.65307416666667
213471,3,1,0.028083333333333335,0.046983333333333335,0,19,19,0.0009361111111111112
213474,26,5,575.7557946666666,12936.59575,0,19,19,239.89824777777778
213477,35,11,631.3583053921568,5251.51075,2,19,17,357.7697063888889
213480,3,1,0.2713,0.5383833333333333,0,19,19,0.009043333333333332
213483,3,1,0.30495833333333333,0.6051,0,19,19,0.010165277777777778
213486,3,1,0.27449999999999997,0.5437166666666666,0,19,19,0.00915
213489,11,4,143.6549483333333,900.6282333333334,0,19,19,23.94249138888889
213492,25,7,586.78425625,5723.28335,0,19,14,234.7137025
213495,22,4,527.783503968254,5887.7071,0,20,12,184.72422638888887
213498,44,12,523.6405476744186,4197.3867,2,20,11,375.2757258333333
213501,40,6,583.1929824786324,10017.508266666668,0,20,15,379.0754386111111
213504,6,2,2.719103333333333,7.0440499999999995,0,20,20,0.22659194444444444
213507,23,6,1018.7905409090909,11806.535516666667,0,20,10,373.5565316666667
213510,10,2,1.3803222222222225,10.052150000000001,0,20,20,0.20704833333333333
213513,26,4,670.5912613333333,11109.74195,6,20,12,279.4130255555556
213516,3,1,0.2870333333333333,0.5697,0,20,20,0.00956777777777778
213519,24,5,423.6312246376811,5187.606183333333,8,20,15,162.39196944444444
213522,10,3,92.80144629629629,744.5700666666667,0,20,10,13.920216944444444
213525,6,2,146.44249666666667,727.5161499999999,0,20,9,12.20354138888889
213528,3,1,0.35710000000000003,0.7102666666666667,0,21,21,0.011903333333333332
213531,3,1,0.3045583333333334,0.6053333333333334,0,21,21,0.010151944444444444
213534,9,2,88.54952291666667,699.8018833333333,0,21,9,11.806603055555556
213537,3,1,0.36034166666666667,0.7115833333333333,0,21,21,0.01201138888888889
213540,3,1,0.29228333333333334,0.57575,0,21,21,0.009742777777777777
213543,23,3,637.5015651515151,13267.735033333332,0,21,15,233.75057388888888
213546,14,3,104.32172564102565,673.8552500000001,0,22,20,22.603040555555555
213557,7,2,120.00122222222222,713.3298333333333,0,22,10,12.000122222222222
213560,3,1,0.34998333333333337,0.6917000000000001,0,22,22,0.01166611111111111
213563,6,2,124.57326333333336,621.3883666666667,0,22,9,10.381105277777777
